caseid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
10406,23,2,81281,15,10,2,0,0,4,1,0,0,40,38,0
10407,42,1,340148,15,10,2,0,5,4,0,0,0,40,38,0
10408,29,2,363425,9,13,4,9,1,4,1,0,0,40,38,0
10409,45,2,45857,11,9,0,0,1,4,0,0,0,28,38,0
10410,24,0,191073,11,9,4,1,3,4,1,0,0,40,38,0
10411,44,2,116632,15,10,2,9,0,4,1,0,0,40,38,1
10412,27,2,405855,6,5,4,2,2,4,1,0,0,40,25,0
10413,20,2,298227,15,10,4,11,1,4,1,0,0,35,38,0
10414,44,2,290521,11,9,6,3,4,2,0,0,0,40,38,0
10415,51,2,56915,11,9,2,2,0,0,1,0,0,40,38,0
10416,20,2,146538,11,9,2,6,0,4,1,0,0,40,38,0
10417,19,2,206399,11,9,4,6,3,2,0,0,0,40,38,0
10418,45,3,197332,15,10,2,2,0,4,1,0,0,55,38,1
10419,60,2,245062,11,9,2,2,0,4,1,0,0,40,38,1
10420,44,4,234885,11,9,2,11,5,4,0,0,0,40,38,1
10421,40,2,72887,8,11,2,6,0,1,1,0,0,40,38,1
10422,30,2,180374,11,9,2,3,5,4,0,0,0,40,38,0
10423,38,2,351299,15,10,2,13,0,2,1,0,0,50,38,0
10424,23,2,54012,11,9,2,13,0,4,1,0,0,60,38,0
10425,44,2,116632,7,12,4,4,3,4,1,0,0,40,38,0
10426,54,1,288825,11,9,2,13,0,2,1,0,0,40,38,0
10427,32,2,132601,9,13,2,9,0,4,1,0,0,50,38,0
10428,50,2,193374,3,2,3,2,4,4,1,0,0,40,38,0
10429,24,2,170070,9,13,4,12,1,4,0,0,0,20,38,0
10430,37,2,126708,11,9,2,0,5,4,0,0,0,60,38,0
10431,52,2,35598,11,9,0,13,4,4,1,0,0,40,38,0
10432,38,2,33983,15,10,2,13,0,4,1,0,0,40,38,0
10433,49,2,192776,12,14,2,3,0,4,1,0,1977,45,38,1
10434,30,2,118551,9,13,2,12,5,4,0,0,0,16,38,1
10435,60,2,201965,15,10,4,9,4,4,1,0,0,40,38,1
10436,35,2,285020,11,9,4,2,1,4,1,0,0,40,38,0
10437,30,2,303990,11,9,4,13,1,4,1,0,0,60,38,0
10438,67,2,49401,8,11,0,7,1,4,0,0,0,24,38,0
10439,46,2,279196,9,13,4,2,1,4,0,0,0,40,38,0
10440,17,2,211870,6,5,4,7,1,4,1,0,0,6,38,0
10441,22,2,281432,15,10,4,5,3,4,1,0,0,30,38,0
10442,27,2,161155,0,6,4,7,1,4,1,0,0,40,38,0
10443,23,2,197904,11,9,4,7,4,4,0,0,0,35,38,0
10444,33,2,111746,7,12,2,2,0,4,1,0,0,45,31,0
10445,43,4,170721,15,10,2,2,0,4,1,0,0,20,38,0
10446,28,5,70100,9,13,4,9,1,4,1,0,0,20,38,0
10447,41,2,193626,11,9,3,2,4,4,0,0,0,40,38,0
10448,25,2,189775,15,10,3,0,3,2,0,0,0,20,38,0
10449,59,1,286967,11,9,2,13,0,4,1,0,0,45,38,0
10450,45,1,164427,9,13,0,9,4,4,0,0,0,40,38,0
10451,38,2,91039,9,13,2,11,0,4,1,15024,0,60,38,1
10452,40,2,347934,11,9,4,7,1,4,0,0,0,35,38,0
10453,46,0,371373,11,9,0,0,1,4,1,0,0,40,38,0
10454,35,2,32220,7,12,4,3,1,4,0,0,0,60,38,0
10455,34,2,187251,11,9,0,9,4,4,0,0,0,25,38,0
10456,33,2,178107,9,13,4,2,3,4,1,0,0,20,38,0
10457,41,2,343121,11,9,0,0,4,4,0,0,0,36,38,0
10458,20,2,262749,15,10,4,6,3,4,1,0,0,40,38,0
10459,23,2,403107,4,3,4,7,3,4,1,0,0,40,7,0
10460,26,2,64293,15,10,4,9,1,4,0,0,0,35,38,0
10461,23,1,324960,11,9,4,4,1,4,1,0,0,40,30,0
10462,62,1,114060,11,9,2,13,0,4,1,0,0,40,38,0
10463,52,2,48925,15,10,2,0,0,4,1,0,0,40,38,0
10464,58,2,180980,15,10,0,7,4,4,0,0,0,42,9,0
10465,25,2,181054,9,13,4,11,1,4,0,0,0,40,38,0
10466,24,2,388093,9,13,4,3,1,2,1,0,0,40,38,0
10467,19,2,249609,15,10,4,10,3,4,1,0,0,8,38,0
10468,43,2,112131,15,10,2,3,0,4,1,0,0,40,38,0
10469,47,1,543162,11,9,5,0,4,2,0,0,0,40,38,0
10470,39,2,91996,11,9,0,7,4,4,0,0,0,40,38,0
10471,49,2,141944,8,11,3,5,4,4,1,0,1380,42,38,0
10472,32,2,37070,8,11,4,2,1,4,1,0,0,45,38,0
10473,34,2,337587,15,10,2,9,0,4,1,0,0,50,38,1
10474,28,2,189346,11,9,0,2,1,4,1,0,0,45,38,0
10475,25,2,267044,15,10,4,0,1,0,0,0,0,20,38,0
10476,34,2,108116,9,13,2,9,0,4,1,0,0,50,38,1
10477,38,3,99146,9,13,2,3,0,4,1,15024,0,80,38,1
10478,50,2,196232,11,9,2,3,0,4,1,7688,0,50,38,1
10479,24,1,248344,15,10,0,5,1,2,1,0,0,50,38,0
10480,37,1,186035,15,10,2,12,0,4,1,0,0,45,38,1
10481,44,2,177905,15,10,0,6,4,4,1,0,0,58,38,1
10482,28,2,85812,15,10,2,11,5,4,0,0,0,40,38,0
10483,42,2,221172,9,13,2,3,0,4,1,0,0,40,38,1
10484,74,2,99183,15,10,0,0,1,4,0,0,0,9,38,0
10485,38,4,190387,11,9,2,2,0,4,1,0,0,50,38,0
10486,44,4,202692,12,14,2,9,0,4,1,0,0,40,38,0
10487,44,2,109339,1,7,0,6,4,3,0,0,0,46,32,0
10488,26,2,108658,11,9,4,6,1,4,1,0,0,40,38,0
10489,36,2,197202,11,9,2,7,0,2,1,0,0,40,38,0
10490,41,2,101739,7,12,2,3,5,4,0,0,0,50,38,1
10491,67,2,231559,14,15,2,9,0,4,1,20051,0,48,38,1
10492,39,1,207853,2,8,2,12,0,4,1,0,0,50,38,0
10493,57,2,190942,3,2,6,8,1,2,0,0,0,30,38,0
10494,29,2,102345,8,11,5,2,1,4,1,0,0,40,38,0
10495,31,3,41493,9,13,4,4,1,4,0,0,0,45,38,0
10496,44,2,210525,15,10,2,13,0,4,1,0,0,40,38,0
10497,29,2,133937,10,16,4,9,3,4,1,0,0,40,38,0
10498,30,2,237903,15,10,4,5,4,4,0,0,0,40,38,0
10499,27,2,163862,11,9,4,13,1,4,1,0,0,40,38,0
10500,27,2,201872,15,10,2,11,0,4,1,0,0,50,38,0
10501,32,2,84179,11,9,4,5,1,4,0,0,0,45,38,0
10502,58,2,51662,0,6,2,7,5,4,0,0,0,8,38,0
10503,35,1,233327,15,10,2,10,0,4,1,0,0,40,38,0
10504,21,2,259510,11,9,4,5,3,4,1,0,0,36,38,0
10505,28,2,184831,15,10,4,2,4,4,1,0,0,40,38,0
10506,46,4,245724,15,10,0,3,1,4,1,0,0,50,38,0
10507,36,4,27053,11,9,5,7,4,4,0,0,0,40,38,0
10508,72,2,205343,1,7,6,0,4,4,0,0,0,40,38,0
10509,35,2,229328,11,9,2,6,5,2,0,0,0,40,38,0
10510,33,0,319560,8,11,0,2,4,2,0,0,0,40,38,1
10511,69,2,136218,1,7,4,6,1,4,0,0,0,40,38,0
10512,35,2,54576,11,9,2,6,0,4,1,0,0,40,38,0
10513,34,2,148291,11,9,2,12,5,4,0,0,0,32,38,0
10514,30,2,152453,1,7,2,7,0,4,1,0,0,40,25,0
10515,28,2,114053,9,13,4,13,1,4,1,0,0,55,38,0
10516,54,2,212960,9,13,2,11,0,4,1,0,0,35,38,1
10517,47,2,264052,15,10,2,9,0,4,1,0,0,50,38,1
10518,24,2,82804,11,9,4,5,4,2,0,0,0,40,38,0
10519,52,4,334273,9,13,2,9,0,4,1,0,0,60,38,1
10520,20,2,27337,11,9,4,5,3,0,1,0,0,48,38,0
10521,43,3,188436,12,14,2,3,0,4,1,5013,0,45,38,0
10522,45,2,433665,5,4,5,7,4,4,0,0,0,40,25,0
10523,29,4,110663,11,9,5,2,1,4,1,0,0,35,38,0
10524,47,2,87490,12,14,0,3,4,4,1,0,0,42,38,0
10525,24,2,354351,11,9,4,2,3,4,1,0,0,40,38,0
10526,51,2,95469,11,9,2,9,0,4,1,0,0,40,38,0
10527,17,2,242718,1,7,4,11,3,4,1,0,0,12,38,0
10528,37,2,22463,8,11,2,2,0,4,1,0,1977,40,38,1
10529,27,2,158156,10,16,4,9,1,4,0,0,0,70,38,0
10530,29,2,350162,9,13,2,3,5,4,1,0,0,40,38,1
10531,36,4,28738,7,12,0,11,4,4,0,0,0,35,38,0
10532,58,1,283635,9,13,4,9,1,4,0,0,0,40,38,0
10533,26,4,86646,15,10,2,2,0,4,1,0,0,45,38,0
10534,57,2,69884,11,9,2,11,0,4,1,0,0,40,38,1
10535,59,2,199713,11,9,2,2,0,4,1,0,0,40,38,0
10536,27,2,181659,11,9,2,6,0,4,1,0,0,40,38,0
10537,31,4,340939,9,13,4,12,1,4,1,0,0,40,38,0
10538,21,2,197747,15,10,4,11,3,4,0,0,0,24,38,0
10539,29,2,34292,15,10,4,0,1,4,1,0,0,60,38,0
10540,18,2,156764,1,7,4,7,3,4,1,0,0,40,38,0
10541,52,2,25826,0,6,2,2,0,4,1,0,1887,47,38,1
10542,57,3,103948,9,13,0,9,1,4,1,0,0,80,38,0
10543,60,2,39352,5,4,4,13,1,4,1,0,0,48,38,1
10544,31,2,168387,9,13,2,9,0,4,1,7688,0,40,1,1
10545,23,2,117789,9,13,4,0,3,4,0,0,0,40,38,0
10546,27,2,267147,11,9,4,11,3,4,1,0,0,40,38,0
10547,42,4,214242,14,15,2,9,0,4,1,0,1902,50,38,1
10548,25,2,200408,15,10,4,12,1,4,1,2174,0,40,38,0
10549,49,2,136455,9,13,4,9,1,4,0,0,0,45,38,0
10550,32,2,239824,9,13,4,12,1,4,1,0,0,40,38,0
10551,19,2,217039,15,10,4,0,3,4,1,0,0,28,38,0
10552,60,2,51290,5,4,0,7,1,4,0,0,0,40,38,0
10553,42,1,175674,6,5,2,7,0,4,1,0,0,40,38,0
10554,35,4,194404,7,12,4,4,1,4,1,0,0,40,38,0
10555,48,2,45612,11,9,4,0,4,2,0,0,0,37,38,0
10556,51,2,410114,12,14,2,2,0,4,1,0,0,40,38,1
10557,29,2,182521,11,9,4,2,1,0,1,0,0,40,38,0
10558,36,1,339772,11,9,5,3,1,2,1,0,0,40,38,0
10559,17,2,169658,0,6,4,7,3,4,0,0,0,21,38,0
10560,52,2,200853,12,14,0,9,1,4,0,6849,0,60,38,0
10561,24,2,247564,11,9,4,2,1,4,1,0,0,40,38,0
10562,24,2,249909,11,9,2,5,0,4,1,0,0,50,38,0
10563,26,1,208122,9,13,4,9,3,4,1,1055,0,40,38,0
10564,27,2,109881,9,13,4,7,3,4,0,0,0,20,38,0
10565,39,2,207824,11,9,4,5,3,4,1,0,0,60,38,0
10566,30,2,369027,11,9,2,13,0,2,1,0,0,45,38,0
10567,50,4,114117,11,9,2,3,0,4,1,0,0,32,38,0
10568,52,3,51048,9,13,2,11,0,4,1,0,0,55,38,0
10569,46,2,102388,14,15,2,9,0,4,1,15024,0,45,38,1
10570,23,2,190483,9,13,4,11,3,4,0,0,0,20,38,0
10571,45,2,462440,1,7,6,7,1,2,0,0,0,20,38,0
10572,65,2,109351,6,5,6,8,4,2,0,0,0,24,38,0
10573,29,2,34383,8,11,2,13,0,4,1,0,0,55,38,0
10574,47,2,241832,6,5,3,5,4,4,1,0,0,40,7,0
10575,30,2,124187,11,9,4,4,3,2,1,0,0,60,38,0
10576,34,2,153614,11,9,2,11,0,4,1,0,0,45,38,1
10577,38,4,267556,11,9,2,11,0,4,1,0,0,64,38,0
10578,33,2,205469,15,10,2,3,0,4,1,0,0,40,38,1
10579,49,2,268090,9,13,2,11,0,4,1,0,0,26,38,1
10580,47,4,165039,15,10,4,7,4,2,0,0,0,40,38,0
10581,49,1,120451,0,6,5,7,4,2,0,0,0,40,38,0
10582,43,2,154374,15,10,2,2,0,4,1,15024,0,60,38,1
10583,30,2,103649,9,13,2,0,5,2,0,0,0,40,38,1
10584,58,4,35723,11,9,2,2,0,4,1,0,0,60,38,0
10585,19,2,262601,11,9,4,7,3,4,0,0,0,14,38,0
10586,21,2,226181,9,13,4,5,1,4,1,0,0,40,38,0
10587,33,2,175697,9,13,2,3,0,4,1,15024,0,60,38,1
10588,47,3,248145,4,3,2,13,0,4,1,0,0,50,4,0
10589,52,4,289436,10,16,2,9,0,4,1,0,0,60,38,1
10590,26,2,75654,11,9,0,2,1,4,1,0,0,55,38,0
10591,60,2,199378,11,9,2,2,0,4,1,0,0,40,38,0
10592,21,2,160968,15,10,4,5,3,4,1,0,0,40,38,0
10593,36,2,188563,15,10,2,11,0,4,1,5178,0,50,38,1
10594,31,2,55849,15,10,2,2,0,4,1,0,0,45,38,0
10595,50,3,195322,10,16,5,9,1,4,1,0,0,40,38,1
10596,31,1,402089,11,9,0,0,4,4,0,0,0,40,38,0
10597,71,2,78277,11,9,2,2,0,4,1,0,0,15,38,0
10598,30,5,169496,9,13,2,12,0,4,1,0,0,40,38,1
10599,20,2,130959,15,10,4,7,3,4,1,0,0,20,38,0
10600,24,2,556660,11,9,4,3,2,4,1,4101,0,50,38,0
10601,35,2,292472,10,16,2,9,0,1,1,0,0,40,35,1
10602,38,5,143774,15,10,5,3,1,4,0,0,0,45,38,0
10603,27,2,288341,11,9,4,6,3,4,0,0,0,32,38,0
10604,29,5,71592,15,10,4,0,4,1,0,0,0,40,29,0
10605,34,2,106742,11,9,2,2,0,4,1,0,0,45,38,0
10606,44,2,219288,5,4,2,2,0,4,1,0,0,35,38,0
10607,43,2,174524,11,9,2,6,0,4,1,0,0,40,38,1
10608,44,4,335183,2,8,2,5,0,2,1,0,0,40,38,1
10609,35,2,261293,12,14,4,11,1,4,1,0,0,60,38,0
10610,27,2,111900,15,10,4,9,1,4,1,0,0,40,38,0
10611,43,1,194360,12,14,4,9,1,4,1,0,0,38,38,0
10612,20,2,81145,15,10,4,11,1,4,0,0,0,25,38,0
10613,42,2,341204,7,12,0,9,4,4,0,8614,0,40,38,1
10614,27,5,249362,15,10,2,13,0,4,1,3411,0,40,38,0
10615,42,2,247019,11,9,2,2,0,2,1,0,0,40,38,1
10616,24,2,172146,6,5,4,6,1,4,1,0,1721,40,38,0
10617,48,0,110457,15,10,0,3,1,4,1,0,0,40,38,0
10618,17,4,368700,1,7,4,4,3,4,1,0,0,10,38,0
10619,33,2,182556,9,13,2,3,0,4,1,0,0,40,38,1
10620,50,3,219420,11,9,2,11,0,4,1,0,0,50,38,1
10621,22,2,240817,11,9,4,11,3,4,0,2597,0,40,38,0
10622,17,2,102726,2,8,4,7,3,4,1,0,0,16,38,0
10623,32,2,226267,15,10,2,0,0,4,1,0,0,40,25,0
10624,31,2,125457,11,9,4,2,1,4,1,0,0,45,38,0
10625,58,4,204021,11,9,6,3,1,4,1,0,0,50,38,0
10626,29,1,92262,11,9,4,10,3,4,1,0,0,48,38,0
10627,37,2,161141,8,11,2,2,0,4,1,0,0,40,31,1
10628,34,4,190290,11,9,2,2,0,4,1,0,0,40,38,1
10629,23,1,430828,15,10,5,3,4,2,1,0,0,40,38,0
10630,18,5,59342,1,7,4,0,3,4,0,0,0,5,38,0
10631,34,2,136721,11,9,0,3,1,4,0,0,0,40,38,0
10632,45,1,86644,9,13,2,9,5,4,0,0,0,55,38,0
10633,41,2,195124,12,14,4,3,1,4,1,0,0,35,5,0
10634,26,2,167350,11,9,4,7,2,4,1,0,0,30,38,0
10635,54,1,113000,15,10,2,4,0,4,1,0,0,40,38,0
10636,24,2,140027,15,10,4,6,3,2,0,0,0,45,38,0
10637,42,2,262425,15,10,2,9,0,4,1,0,0,50,38,0
10638,20,2,316702,15,10,4,9,3,4,1,0,0,20,38,0
10639,23,5,335453,9,13,4,12,1,4,0,0,0,20,38,0
10640,35,2,203628,12,14,4,9,1,4,1,0,0,60,38,1
10641,31,2,118710,12,14,2,12,0,4,1,0,1902,40,38,1
10642,30,2,189620,9,13,4,9,3,4,0,0,0,40,30,0
10643,19,2,475028,11,9,4,11,3,4,0,0,0,20,38,0
10644,36,1,110866,9,13,4,9,1,4,1,0,0,50,38,0
10645,31,2,243605,9,13,6,11,4,4,0,0,1380,40,4,0
10646,21,2,163870,15,10,4,5,3,4,1,0,0,30,38,0
10647,31,4,80145,15,10,2,2,0,4,1,0,0,40,38,0
10648,46,2,295566,10,16,0,9,4,4,0,25236,0,65,38,1
10649,44,2,63042,9,13,0,3,3,4,0,0,0,50,38,1
10650,40,2,229148,2,8,2,7,0,2,1,0,0,40,22,0
10651,45,2,242552,15,10,4,11,1,2,1,0,0,40,38,0
10652,60,2,177665,11,9,2,2,0,4,1,0,0,35,38,0
10653,18,2,208103,1,7,4,7,2,4,1,0,0,25,38,0
10654,28,2,296450,9,13,2,9,0,4,1,0,0,40,38,0
10655,36,2,70282,15,10,0,0,4,2,0,0,0,40,38,0
10656,40,2,144995,8,11,2,12,0,4,1,4386,0,40,38,0
10657,36,1,382635,9,13,0,0,4,4,0,0,0,35,15,0
10658,31,2,295697,11,9,5,7,4,2,0,0,0,40,38,0
10659,33,2,194141,11,9,2,6,0,4,1,0,0,40,38,0
10660,19,5,378418,11,9,4,12,3,4,0,0,0,40,38,0
10661,22,2,214399,15,10,4,11,3,4,0,0,0,15,38,0
10662,34,2,217460,9,13,2,3,0,4,1,0,0,45,38,1
10663,33,2,182556,11,9,4,7,1,4,1,0,0,40,38,0
10664,41,2,125831,11,9,2,2,0,4,1,0,2051,60,38,0
10665,29,2,271328,9,13,4,9,1,4,1,4650,0,40,38,0
10666,50,1,50459,11,9,2,3,0,4,1,0,0,42,38,1
10667,42,2,162140,9,13,2,3,0,4,1,7298,0,45,38,1
10668,44,2,111502,11,9,2,11,5,4,0,0,0,40,38,0
10669,20,2,299047,15,10,4,7,1,4,0,0,0,20,38,0
10670,31,2,223212,11,9,2,7,0,4,1,0,0,40,25,0
10671,23,2,352139,15,10,4,7,1,4,0,0,0,24,38,0
10672,55,2,173093,15,10,0,0,1,1,0,0,0,40,38,0
10673,26,2,181655,8,11,2,0,0,4,1,0,2377,45,38,0
10674,25,2,332702,8,11,4,7,3,4,0,0,0,15,38,0
10675,35,2,234901,15,10,2,2,0,4,1,2407,0,40,38,0
10676,36,2,131414,15,10,4,11,1,2,0,0,0,36,38,0
10677,43,5,260960,9,13,2,9,0,4,1,0,0,50,38,0
10678,56,2,156052,11,9,6,7,4,2,0,594,0,20,38,0
10679,42,2,279914,9,13,2,12,0,4,1,0,0,40,38,1
10680,19,2,192453,15,10,4,7,2,4,0,0,0,25,38,0
10681,55,4,200939,11,9,2,13,0,4,1,0,0,72,38,0
10682,42,2,151408,12,14,4,3,1,4,0,14084,0,50,38,1
10683,26,2,112847,8,11,4,12,3,4,1,0,0,40,38,0
10684,17,2,316929,2,8,4,5,3,4,1,0,0,20,38,0
10685,42,1,126319,9,13,2,9,5,4,0,0,0,40,38,1
10686,55,2,197422,11,9,2,13,0,4,1,7688,0,40,38,1
10687,32,2,267736,15,10,4,0,3,2,0,0,0,40,38,0
10688,29,2,267034,1,7,4,2,3,2,1,0,0,40,13,0
10689,46,5,193047,9,13,2,9,0,4,1,0,0,37,38,0
10690,29,5,356089,9,13,2,3,0,4,1,7688,0,40,38,1
10691,22,2,223515,9,13,4,9,4,4,1,0,0,20,38,0
10692,58,4,87510,0,6,2,2,0,4,1,0,0,40,38,0
10693,23,2,145111,11,9,4,13,4,4,1,0,0,50,38,0
10694,39,2,48093,11,9,4,5,1,4,1,0,0,40,38,0
10695,27,2,31757,8,11,4,2,3,4,1,0,0,38,38,0
10696,54,2,285854,11,9,2,13,0,4,1,0,0,40,38,1
10697,33,1,120064,9,13,4,9,1,4,0,0,0,45,38,0
10698,46,0,167381,11,9,2,0,5,4,0,0,0,40,38,1
10699,37,2,103408,11,9,4,4,1,2,1,0,0,40,38,0
10700,36,2,101460,11,9,4,7,1,4,0,0,0,18,38,0
10701,59,1,420537,11,9,2,0,5,4,0,0,0,38,38,1
10702,34,1,119411,11,9,0,10,4,4,1,0,0,40,31,0
10703,53,3,128272,10,16,2,3,0,4,1,0,0,70,38,1
10704,51,2,386773,9,13,4,11,1,4,1,0,0,55,38,1
10705,32,2,283268,0,6,5,7,4,4,0,0,0,42,38,0
10706,31,5,301526,15,10,3,7,2,4,1,0,0,40,38,0
10707,22,2,151790,15,10,2,11,5,4,0,0,0,30,10,0
10708,47,4,106252,9,13,0,11,1,4,0,0,0,50,38,0
10709,32,2,188557,11,9,4,6,1,4,1,0,0,40,38,0
10710,26,2,171114,15,10,4,4,1,4,0,0,0,38,38,0
10711,37,2,327323,4,3,5,4,1,4,1,0,0,32,12,0
10712,31,2,244147,11,9,0,2,4,4,1,0,0,55,38,0
10713,37,2,280282,8,11,2,12,5,4,0,0,0,24,38,1
10714,55,2,116442,11,9,4,11,1,4,1,0,0,38,38,0
10715,23,1,282579,8,11,0,12,1,4,1,0,0,56,38,0
10716,36,2,51838,15,10,0,0,4,4,0,0,0,40,38,0
10717,43,2,226902,9,13,2,11,0,4,1,0,0,50,38,1
10718,54,2,279129,15,10,4,12,1,4,1,0,0,40,38,0
10719,28,2,196690,8,11,4,6,1,4,0,0,1669,42,38,0
10720,40,2,130760,8,11,2,3,0,4,1,0,0,50,38,1
10721,41,4,49572,15,10,2,3,0,4,1,0,0,60,38,0
10722,40,2,237601,9,13,4,11,1,3,0,0,0,55,38,1
10723,42,2,169628,15,10,0,0,1,2,0,0,0,38,38,0
10724,61,4,36671,11,9,2,4,0,4,1,0,2352,50,38,0
10725,18,2,231193,2,8,4,6,3,4,1,0,0,30,38,0
10726,48,2,102102,8,11,2,12,0,4,1,0,0,50,38,1
10727,41,3,32185,9,13,2,12,0,4,1,0,0,40,38,0
10728,23,2,211046,11,9,4,11,1,4,0,2463,0,40,38,0
10729,60,2,31577,11,9,2,13,0,4,1,0,0,60,38,1
10730,22,2,162343,15,10,4,7,2,2,1,0,0,20,38,0
10731,61,2,128831,11,9,2,6,0,4,1,0,0,40,38,0
10732,25,2,316688,11,9,4,6,1,2,1,0,0,40,38,0
10733,46,2,90758,12,14,4,12,1,4,1,0,0,35,38,1
10734,43,2,274363,9,13,2,3,0,4,1,0,1902,40,8,1
10735,43,2,154538,7,12,0,2,1,4,1,0,0,40,38,0
10736,24,2,106085,11,9,4,7,3,2,1,0,1721,30,38,0
10737,68,4,315859,1,7,4,4,4,4,1,0,0,20,38,0
10738,31,2,51471,11,9,0,0,4,4,0,0,0,38,38,0
10739,17,2,193830,1,7,4,11,3,4,0,0,0,20,38,0
10740,32,2,231043,11,9,2,2,0,4,1,5178,0,48,38,1
10741,33,2,169879,9,13,2,9,0,4,1,3103,0,47,38,1
10742,64,2,270333,9,13,2,9,0,4,1,0,0,40,38,1
10743,20,2,138768,11,9,4,13,3,4,1,0,0,30,38,0
10744,30,2,191571,11,9,5,7,3,4,0,0,0,36,38,0
10745,43,2,94113,15,10,0,3,1,4,1,0,0,45,38,0
10746,22,2,137510,15,10,4,0,3,4,1,0,0,40,38,0
10747,17,2,32607,0,6,4,4,3,4,1,0,0,20,38,0
10748,47,4,93208,11,9,2,7,5,4,0,0,0,75,21,0
10749,41,2,254440,8,11,4,9,1,4,0,0,0,60,38,0
10750,56,2,186556,15,10,2,2,0,4,1,0,0,50,38,1
10751,64,2,169871,11,9,2,13,0,4,1,0,0,45,38,0
10752,47,2,191277,11,9,2,13,0,4,1,0,0,50,38,1
10753,48,2,167159,8,11,4,0,4,4,1,0,0,40,38,0
10754,31,2,171871,12,14,4,9,1,4,0,0,0,46,38,0
10755,29,2,154411,8,11,4,12,3,4,1,0,0,40,38,0
10756,30,2,129227,11,9,6,0,1,4,0,0,0,40,38,0
10757,32,2,110331,11,9,2,3,0,4,1,0,1672,60,38,0
10758,57,2,34269,11,9,6,13,4,4,1,0,653,42,38,1
10759,62,2,174355,11,9,6,7,1,4,0,0,0,40,38,0
10760,39,2,680390,11,9,5,6,4,4,0,0,0,24,38,0
10761,43,2,233130,15,10,4,0,1,4,1,0,0,25,38,0
10762,24,3,165474,9,13,4,11,3,4,1,0,0,40,38,0
10763,53,2,194259,15,10,2,0,5,4,0,4386,0,40,38,1
10764,26,2,280093,15,10,4,5,3,4,1,0,0,40,38,0
10765,73,4,177387,11,9,2,3,0,4,1,0,0,40,38,0
10766,55,2,105304,11,9,2,6,0,4,1,0,0,40,38,0
10767,25,2,499233,11,9,0,0,1,4,1,0,0,40,38,0
10768,41,2,180572,9,13,0,9,1,4,0,0,0,50,38,1
10769,24,2,321435,9,13,4,3,1,4,1,0,0,50,38,0
10770,63,2,86108,11,9,6,4,1,4,1,0,0,6,38,0
10771,17,2,198124,1,7,4,11,3,4,1,0,0,20,38,0
10772,35,2,135162,15,10,2,2,0,4,1,0,0,50,38,0
10773,51,2,146813,15,10,2,9,0,4,1,0,0,40,38,1
10774,62,1,291175,9,13,6,9,1,4,0,0,0,48,38,0
10775,55,2,387569,11,9,2,2,0,4,1,4386,0,40,38,1
10776,43,2,102895,15,10,0,9,1,4,1,0,0,40,38,0
10777,40,1,33274,11,9,0,7,1,4,0,0,0,50,38,0
10778,37,2,86551,9,13,2,3,0,4,1,0,0,45,38,1
10779,39,2,138192,9,13,2,2,0,4,1,0,0,40,38,0
10780,31,2,118966,11,9,4,2,3,4,1,0,0,18,38,0
10781,61,2,99784,12,14,6,9,1,4,0,0,0,40,38,1
10782,26,2,90980,8,11,0,0,1,4,0,0,0,55,38,0
10783,46,4,177407,11,9,2,11,0,4,1,0,0,50,38,0
10784,26,2,96467,9,13,4,9,1,4,0,0,0,40,38,0
10785,48,5,327886,10,16,0,9,3,4,1,0,0,50,38,1
10786,34,2,111567,11,9,4,13,3,4,1,0,0,40,38,0
10787,34,1,166545,11,9,4,0,3,4,0,0,0,40,38,0
10788,59,2,142182,11,9,2,7,0,4,1,0,0,40,38,1
10789,34,2,188798,9,13,4,9,3,4,0,0,0,40,38,0
10790,49,2,38563,9,13,4,3,1,4,0,0,0,56,38,1
10791,18,2,216284,1,7,4,0,3,4,0,0,0,20,38,0
10792,43,2,191547,11,9,2,4,0,4,1,0,0,40,25,0
10793,48,2,285335,1,7,2,3,0,4,1,0,0,50,38,0
10794,28,3,142712,15,10,2,3,0,4,1,0,0,70,38,0
10795,33,2,80945,11,9,2,6,0,4,1,0,0,40,38,0
10796,24,2,309055,15,10,4,11,1,4,0,0,0,15,38,0
10797,21,2,62339,0,6,4,5,1,4,1,0,0,40,38,0
10798,17,2,368700,1,7,4,11,3,4,1,0,0,28,38,0
10799,39,2,176186,15,10,2,4,0,4,1,0,0,50,38,1
10800,29,4,266855,9,13,5,9,3,4,1,0,0,40,38,0
10801,44,2,48087,9,13,2,3,0,4,1,0,0,40,38,1
10802,24,2,121313,15,10,4,13,3,4,1,0,0,50,38,0
10803,71,4,143437,12,14,2,11,0,4,1,10605,0,40,38,1
10804,51,4,160724,9,13,2,11,0,1,1,0,2415,40,2,1
10805,55,2,282753,4,3,0,7,4,2,1,0,0,25,38,0
10806,41,2,194636,9,13,2,3,0,4,1,0,0,60,38,1
10807,23,2,153044,11,9,4,5,4,2,0,0,0,7,38,0
10808,38,2,411797,8,11,0,0,4,4,0,0,0,40,38,0
10809,39,2,117683,11,9,2,13,0,4,1,0,0,40,38,1
10810,19,2,376540,11,9,4,0,1,4,0,0,0,30,38,0
10811,49,2,72393,6,5,0,6,1,4,0,0,0,40,38,0
10812,32,2,270335,9,13,2,0,2,4,1,0,0,40,29,1
10813,27,2,96226,11,9,2,2,0,4,1,0,0,70,38,0
